case,name,timestamp,resource,cost
ORD-1409,Order Placed,2025-02-14 12:00,Web Portal,9.85
ORD-1409,Order Confirmed,2025-02-14 12:18,System Auto,1.26
ORD-1409,Payment Processed,2025-02-14 14:10,Payment Gateway,7.44
ORD-1409,Inventory Checked,2025-02-14 14:30,Warehouse System,11.5
ORD-1409,Order Picked,2025-02-14 16:03,Picker B,7.76
ORD-1409,Quality Inspection,2025-02-14 16:54,QC Inspector B,11.46
ORD-1409,Order Packed,2025-02-14 17:54,Packer A,7.9
ORD-1409,Shipping Label Generated,2025-02-14 18:08,Logistics Coord,0.84
ORD-1409,Dispatched to Carrier,2025-02-14 22:10,Dispatch Team A,1.08
ORD-1409,In Transit,2025-02-18 13:10,DHL,14.4
ORD-1409,Delivered,2025-02-19 8:10,FedEx,5.32
ORD-1409,Delivery Confirmed,2025-02-21 5:10,System Auto,8.93
ORD-1410,Order Placed,2025-03-04 19:00,Web Portal,6.26
ORD-1410,Order Confirmed,2025-03-04 19:05,Sales Agent B,0.61
ORD-1410,Payment Processed,2025-03-04 20:30,Finance Team,4.35
ORD-1410,Inventory Checked,2025-03-04 22:15,Inventory Clerk B,6.13
ORD-1410,Order Picked,2025-03-05 5:37,Picker B,11.44
ORD-1410,Quality Inspection,2025-03-05 6:19,QC Inspector B,3.34
ORD-1410,Order Packed,2025-03-05 7:02,Packer B,2.23
ORD-1410,Shipping Label Generated,2025-03-05 7:16,Logistics Coord,0.92
ORD-1410,Dispatched to Carrier,2025-03-05 12:54,Dispatch Team B,3.47
ORD-1410,In Transit,2025-03-06 14:54,DHL,22.44
ORD-1410,Delivered,2025-03-06 18:54,Local Courier,46.99
ORD-1410,Delivery Confirmed,2025-03-07 8:54,System Auto,11.52
ORD-1411,Order Placed,2025-02-20 23:00,Customer Service,3.61
ORD-1411,Order Confirmed,2025-02-20 23:19,Sales Agent A,5.73
ORD-1411,Payment Processed,2025-02-20 23:30,Payment Gateway,8.72
ORD-1411,Inventory Checked,2025-02-21 0:44,Warehouse System,7.91
ORD-1411,Order Picked,2025-02-21 3:37,Picker A,3.64
ORD-1411,Quality Rejected,2025-02-21 4:10,QC Inspector B,3.49
ORD-1411,Order Picked,2025-02-21 10:33,Robot Picker,10.94
ORD-1411,Quality Inspection,2025-02-21 11:41,QC Inspector B,9.23
ORD-1411,Order Packed,2025-02-21 12:12,Packer B,7.46
ORD-1411,Shipping Label Generated,2025-02-21 12:36,Logistics Coord,12.03
ORD-1411,Dispatched to Carrier,2025-02-21 15:13,Dispatch Team A,9.44
ORD-1411,In Transit,2025-02-22 3:13,DHL,32.87
ORD-1411,Delivered,2025-02-22 4:13,FedEx,46.86
ORD-1411,Delivery Confirmed,2025-02-23 0:13,Customer Service,6.03
ORD-1412,Order Placed,2025-01-28 5:00,Mobile App,3.62
ORD-1412,Order Confirmed,2025-01-28 5:07,Sales Agent A,11.26
ORD-1412,Payment Processed,2025-01-28 5:59,Payment Gateway,4.56
ORD-1412,Inventory Checked,2025-01-28 8:56,Warehouse System,4.81
ORD-1412,Order Picked,2025-01-28 9:28,Picker A,4.88
ORD-1412,Quality Inspection,2025-01-28 10:11,QC Inspector B,13.99
ORD-1412,Order Packed,2025-01-28 10:47,Packer A,13.83
ORD-1412,Shipping Label Generated,2025-01-28 11:15,Shipping System,13.26
ORD-1412,Dispatched to Carrier,2025-01-28 15:48,Dispatch Team A,0.71
ORD-1412,In Transit,2025-01-29 14:48,Local Courier,15.57
ORD-1412,Delivered,2025-01-30 9:48,Local Courier,30.09
ORD-1412,Delivery Confirmed,2025-01-31 3:48,System Auto,10.69
ORD-1413,Order Placed,2025-03-23 20:00,Customer Service,2.72
ORD-1413,Order Confirmed,2025-03-23 20:03,Sales Agent A,10.33
ORD-1413,Payment Processed,2025-03-23 20:11,Payment Gateway,7.71
ORD-1413,Inventory Checked,2025-03-23 22:20,Inventory Clerk A,3.04
ORD-1413,Order Picked,2025-03-23 22:41,Picker A,10.02
ORD-1413,Quality Inspection,2025-03-24 0:29,QC Inspector B,10.79
ORD-1413,Order Packed,2025-03-24 1:40,Packer A,12.13
ORD-1413,Shipping Label Generated,2025-03-24 1:45,Logistics Coord,14.47
ORD-1413,Dispatched to Carrier,2025-03-24 3:51,Dispatch Team A,10.5
ORD-1413,In Transit,2025-03-28 22:51,DHL,49.81
ORD-1413,Delivered,2025-03-29 0:51,Local Courier,42.59
ORD-1413,Delivery Confirmed,2025-03-30 4:51,Customer Service,11.98
ORD-1414,Order Placed,2025-01-09 1:00,Web Portal,9.17
ORD-1414,Order Confirmed,2025-01-09 1:15,Sales Agent A,8.4
ORD-1414,Payment Processed,2025-01-09 2:07,Finance Team,11.03
ORD-1414,Inventory Checked,2025-01-09 4:35,Warehouse System,5.15
ORD-1414,Order Picked,2025-01-09 10:17,Picker C,6.4
ORD-1414,Quality Inspection,2025-01-09 11:41,QC Inspector B,5.9
ORD-1414,Order Packed,2025-01-09 12:35,Packer B,2.64
ORD-1414,Shipping Label Generated,2025-01-09 13:01,Logistics Coord,10.3
ORD-1414,Dispatched to Carrier,2025-01-09 16:59,Dispatch Team B,14.44
ORD-1414,In Transit,2025-01-10 15:59,Local Courier,16.39
ORD-1414,Delivered,2025-01-10 20:59,FedEx,46.61
ORD-1414,Delivery Confirmed,2025-01-12 14:59,Customer Service,7.04
ORD-1415,Order Placed,2025-01-29 0:00,Mobile App,7.84
ORD-1415,Order Confirmed,2025-01-29 0:28,Sales Agent B,2.6
ORD-1415,Payment Processed,2025-01-29 1:16,Payment Gateway,12.84
ORD-1415,Inventory Checked,2025-01-29 3:52,Warehouse System,14.67
ORD-1415,Order Picked,2025-01-29 10:52,Picker B,12.46
ORD-1415,Quality Inspection,2025-01-29 11:52,QC Inspector A,12.44
ORD-1415,Order Packed,2025-01-29 12:16,Packer C,8.39
ORD-1415,Shipping Label Generated,2025-01-29 12:37,Shipping System,8.84
ORD-1415,Dispatched to Carrier,2025-01-29 15:17,Dispatch Team A,11.23
ORD-1415,In Transit,2025-02-02 18:17,Local Courier,40.45
ORD-1415,Delivery Failed,2025-02-03 10:17,DHL,5.22
ORD-1415,Rescheduled Delivery,2025-02-06 3:17,Logistics Coord,8.45
ORD-1415,In Transit,2025-02-08 17:17,Local Courier,34.56
ORD-1415,Delivered,2025-02-09 6:17,DHL,30.97
ORD-1415,Delivery Confirmed,2025-02-11 6:17,Customer Service,10.47
ORD-1416,Order Placed,2025-01-19 3:00,Customer Service,7.08
ORD-1416,Order Confirmed,2025-01-19 3:27,Sales Agent B,13.48
ORD-1416,Payment Processed,2025-01-19 3:56,Payment Gateway,13.45
ORD-1416,Inventory Checked,2025-01-19 6:15,Warehouse System,7.68
ORD-1416,Order Picked,2025-01-19 7:06,Picker C,4.01
ORD-1416,Quality Inspection,2025-01-19 8:07,QC Inspector B,12.47
ORD-1416,Order Packed,2025-01-19 9:26,Packer C,1.9
ORD-1416,Shipping Label Generated,2025-01-19 9:37,Shipping System,0.74
ORD-1416,Dispatched to Carrier,2025-01-19 12:38,Dispatch Team A,3.5
ORD-1416,In Transit,2025-01-24 9:38,Local Courier,8.21
ORD-1416,Delivered,2025-01-24 18:38,FedEx,47.8
ORD-1416,Delivery Confirmed,2025-01-25 22:38,Customer Service,10.09
ORD-1417,Order Placed,2025-01-02 19:00,Mobile App,5.48
ORD-1417,Order Confirmed,2025-01-02 19:12,System Auto,4.9
ORD-1417,Payment Failed,2025-01-02 20:36,Payment Gateway,9.71
ORD-1417,Payment Retry,2025-01-03 15:36,Payment Gateway,10.35
ORD-1417,Payment Processed,2025-01-03 15:45,Finance Team,5.13
ORD-1417,Inventory Checked,2025-01-03 16:02,Inventory Clerk A,10.66
ORD-1417,Order Picked,2025-01-03 23:37,Robot Picker,11.42
ORD-1417,Quality Inspection,2025-01-04 1:25,QC Inspector A,6.63
ORD-1417,Order Packed,2025-01-04 2:50,Packer C,13.27
ORD-1417,Shipping Label Generated,2025-01-04 3:16,Logistics Coord,14.92
ORD-1417,Dispatched to Carrier,2025-01-04 7:00,Dispatch Team A,14.46
ORD-1417,In Transit,2025-01-08 20:00,DHL,26.37
ORD-1417,Delivered,2025-01-09 14:00,DHL,8.73
ORD-1417,Delivery Confirmed,2025-01-11 13:00,System Auto,7.09
ORD-1418,Order Placed,2025-02-27 13:00,Mobile App,1
ORD-1418,Order Confirmed,2025-02-27 13:10,Sales Agent B,11.77
ORD-1418,Payment Processed,2025-02-27 15:04,Finance Team,3.64
ORD-1418,Inventory Checked,2025-02-27 16:59,Warehouse System,0.65
ORD-1418,Order Picked,2025-02-27 18:19,Picker A,14.07
ORD-1418,Quality Inspection,2025-02-27 19:25,QC Inspector A,7.78
ORD-1418,Order Packed,2025-02-27 20:34,Packer B,10.61
ORD-1418,Shipping Label Generated,2025-02-27 20:51,Shipping System,4.17
ORD-1418,Dispatched to Carrier,2025-02-27 22:21,Dispatch Team B,3.02
ORD-1418,In Transit,2025-03-02 19:21,FedEx,43.41
ORD-1418,Delivered,2025-03-02 21:21,FedEx,32.05
ORD-1418,Delivery Confirmed,2025-03-04 1:21,System Auto,10.46
ORD-1419,Order Placed,2025-01-14 2:00,Mobile App,4.11
ORD-1419,Order Confirmed,2025-01-14 2:13,Sales Agent B,12.2
ORD-1419,Payment Processed,2025-01-14 4:13,Payment Gateway,11.7
ORD-1419,Inventory Checked,2025-01-14 4:34,Inventory Clerk A,3.15
ORD-1419,Order Picked,2025-01-14 7:43,Robot Picker,3.82
ORD-1419,Quality Inspection,2025-01-14 8:49,QC Inspector A,1.97
ORD-1419,Order Packed,2025-01-14 9:16,Packer A,11.24
ORD-1419,Shipping Label Generated,2025-01-14 9:40,Shipping System,6.85
ORD-1419,Dispatched to Carrier,2025-01-14 13:17,Dispatch Team B,0.8
ORD-1419,In Transit,2025-01-17 20:17,Local Courier,21.57
ORD-1419,Delivered,2025-01-18 14:17,DHL,23.84
ORD-1419,Delivery Confirmed,2025-01-18 17:17,Customer Service,6.83
ORD-1420,Order Placed,2025-03-14 1:00,Web Portal,4.31
ORD-1420,Order Confirmed,2025-03-14 1:22,Sales Agent A,7.38
ORD-1420,Payment Processed,2025-03-14 2:31,Payment Gateway,13.65
ORD-1420,Inventory Checked,2025-03-14 3:16,Warehouse System,0.85
ORD-1420,Order Picked,2025-03-14 4:15,Picker B,10.14
ORD-1420,Quality Inspection,2025-03-14 5:22,QC Inspector B,8.58
ORD-1420,Order Packed,2025-03-14 6:33,Packer A,14.58
ORD-1420,Shipping Label Generated,2025-03-14 6:59,Shipping System,8.94
ORD-1420,Dispatched to Carrier,2025-03-14 8:28,Dispatch Team A,3.87
ORD-1420,In Transit,2025-03-15 14:28,FedEx,10.99
ORD-1420,Delivered,2025-03-16 13:28,FedEx,5.5
ORD-1420,Delivery Confirmed,2025-03-16 17:28,System Auto,2.13
ORD-1421,Order Placed,2025-02-15 9:00,Web Portal,4.9
ORD-1421,Order Confirmed,2025-02-15 9:26,System Auto,5.13
ORD-1421,Payment Failed,2025-02-15 10:02,Payment Gateway,12.12
ORD-1421,Payment Retry,2025-02-15 17:02,Finance Team,7.43
ORD-1421,Payment Processed,2025-02-15 17:34,Payment Gateway,3
ORD-1421,Inventory Checked,2025-02-15 20:05,Inventory Clerk B,9.59
ORD-1421,Order Picked,2025-02-16 3:39,Picker A,2.62
ORD-1421,Quality Inspection,2025-02-16 4:05,QC Inspector A,12.99
ORD-1421,Order Packed,2025-02-16 4:23,Packer B,7.94
ORD-1421,Shipping Label Generated,2025-02-16 4:30,Shipping System,4.08
ORD-1421,Dispatched to Carrier,2025-02-16 8:31,Dispatch Team B,14.1
ORD-1421,In Transit,2025-02-21 5:31,FedEx,23.29
ORD-1421,Delivered,2025-02-21 19:31,DHL,44.18
ORD-1421,Delivery Confirmed,2025-02-22 21:31,System Auto,3.29
ORD-1422,Order Placed,2025-03-05 18:00,Customer Service,12.63
ORD-1422,Order Confirmed,2025-03-05 18:08,Sales Agent B,13.66
ORD-1422,Payment Processed,2025-03-05 19:14,Finance Team,9.87
ORD-1422,Inventory Checked,2025-03-05 22:06,Warehouse System,4
ORD-1422,Order Picked,2025-03-06 2:47,Picker C,7.71
ORD-1422,Quality Inspection,2025-03-06 3:06,QC Inspector B,9.2
ORD-1422,Order Packed,2025-03-06 4:09,Packer A,8.64
ORD-1422,Shipping Label Generated,2025-03-06 4:36,Shipping System,11.71
ORD-1422,Dispatched to Carrier,2025-03-06 5:26,Dispatch Team B,4.52
ORD-1422,In Transit,2025-03-08 4:26,FedEx,34.26
ORD-1422,Delivered,2025-03-08 15:26,FedEx,42.63
ORD-1422,Delivery Confirmed,2025-03-10 6:26,Customer Service,13.83
ORD-1423,Order Placed,2025-03-22 4:00,Mobile App,11.48
ORD-1423,Order Confirmed,2025-03-22 4:27,Sales Agent B,9.05
ORD-1423,Payment Processed,2025-03-22 5:43,Payment Gateway,7.31
ORD-1423,Inventory Checked,2025-03-22 6:16,Inventory Clerk B,7.6
ORD-1423,Order Picked,2025-03-22 9:26,Picker A,4.15
ORD-1423,Quality Inspection,2025-03-22 10:10,QC Inspector B,13.18
ORD-1423,Order Packed,2025-03-22 11:36,Packer C,3.8
ORD-1423,Shipping Label Generated,2025-03-22 11:51,Shipping System,8.71
ORD-1423,Dispatched to Carrier,2025-03-22 15:19,Dispatch Team B,3.28
ORD-1423,In Transit,2025-03-24 21:19,Local Courier,35.42
ORD-1423,Delivered,2025-03-25 6:19,FedEx,31.9
ORD-1423,Delivery Confirmed,2025-03-27 1:19,System Auto,11.64
ORD-1424,Order Placed,2025-01-24 18:00,Customer Service,4.78
ORD-1424,Order Confirmed,2025-01-24 18:22,Sales Agent B,5.74
ORD-1424,Payment Processed,2025-01-24 19:36,Finance Team,3.46
ORD-1424,Inventory Checked,2025-01-24 21:44,Inventory Clerk B,8.04
ORD-1424,Order Picked,2025-01-24 22:59,Picker C,9.76
ORD-1424,Quality Rejected,2025-01-24 23:35,QC Inspector B,3.15
ORD-1424,Order Picked,2025-01-25 5:21,Robot Picker,5.94
ORD-1424,Quality Inspection,2025-01-25 6:21,QC Inspector B,10.9
ORD-1424,Order Packed,2025-01-25 7:43,Packer B,8.29
ORD-1424,Shipping Label Generated,2025-01-25 7:52,Logistics Coord,9.29
ORD-1424,Dispatched to Carrier,2025-01-25 10:31,Dispatch Team A,14.51
ORD-1424,In Transit,2025-01-30 6:31,Local Courier,49.27
ORD-1424,Delivered,2025-01-30 7:31,DHL,13.5
ORD-1424,Delivery Confirmed,2025-01-31 0:31,Customer Service,7.09
ORD-1425,Order Placed,2025-02-17 6:00,Mobile App,3.39
ORD-1425,Order Confirmed,2025-02-17 6:02,Sales Agent A,9.61
ORD-1425,Payment Processed,2025-02-17 7:09,Payment Gateway,7.41
ORD-1425,Inventory Checked,2025-02-17 8:58,Inventory Clerk A,2.23
ORD-1425,Order Picked,2025-02-17 10:45,Picker A,5.74
ORD-1425,Quality Inspection,2025-02-17 12:37,QC Inspector A,1.1
ORD-1425,Order Packed,2025-02-17 12:55,Packer B,2.06
ORD-1425,Shipping Label Generated,2025-02-17 13:17,Logistics Coord,2.35
ORD-1425,Dispatched to Carrier,2025-02-17 14:36,Dispatch Team B,3.47
ORD-1425,In Transit,2025-02-21 14:36,Local Courier,7.69
ORD-1425,Delivered,2025-02-21 18:36,FedEx,48.96
ORD-1425,Delivery Confirmed,2025-02-23 17:36,Customer Service,4.62
ORD-1426,Order Placed,2025-02-11 1:00,Customer Service,9.25
ORD-1426,Order Confirmed,2025-02-11 1:25,Sales Agent A,13.95
ORD-1426,Payment Processed,2025-02-11 2:15,Payment Gateway,2.7
ORD-1426,Inventory Checked,2025-02-11 4:46,Inventory Clerk B,5.09
ORD-1426,Order Picked,2025-02-11 6:53,Picker B,12.18
ORD-1426,Quality Inspection,2025-02-11 8:48,QC Inspector B,3.45
ORD-1426,Order Packed,2025-02-11 10:16,Packer A,14.34
ORD-1426,Shipping Label Generated,2025-02-11 10:23,Logistics Coord,12.24
ORD-1426,Dispatched to Carrier,2025-02-11 11:56,Dispatch Team A,4.07
ORD-1426,In Transit,2025-02-14 3:56,DHL,15.89
ORD-1426,Delivered,2025-02-14 23:56,DHL,45.13
ORD-1426,Delivery Confirmed,2025-02-15 14:56,Customer Service,2.06
ORD-1427,Order Placed,2025-02-10 18:00,Mobile App,8.9
ORD-1427,Order Confirmed,2025-02-10 18:20,Sales Agent A,6.97
ORD-1427,Payment Failed,2025-02-10 18:54,Payment Gateway,12.79
ORD-1427,Payment Retry,2025-02-11 8:54,Finance Team,6.92
ORD-1427,Payment Processed,2025-02-11 10:33,Finance Team,12.83
ORD-1427,Inventory Checked,2025-02-11 12:20,Warehouse System,8.35
ORD-1427,Order Picked,2025-02-11 14:54,Picker B,13.29
ORD-1427,Quality Inspection,2025-02-11 16:06,QC Inspector B,11.95
ORD-1427,Order Packed,2025-02-11 17:23,Packer B,5.17
ORD-1427,Shipping Label Generated,2025-02-11 17:43,Logistics Coord,12.65
ORD-1427,Dispatched to Carrier,2025-02-11 23:23,Dispatch Team A,5.91
ORD-1427,In Transit,2025-02-16 5:23,DHL,32.04
ORD-1427,Delivered,2025-02-17 4:23,Local Courier,21.99
ORD-1427,Delivery Confirmed,2025-02-18 6:23,System Auto,3.66
ORD-1428,Order Placed,2025-03-02 6:00,Web Portal,10.87
ORD-1428,Order Confirmed,2025-03-02 6:29,System Auto,6
ORD-1428,Payment Processed,2025-03-02 8:26,Finance Team,14.43
ORD-1428,Inventory Checked,2025-03-02 11:00,Warehouse System,9.86
ORD-1428,Order Picked,2025-03-02 11:48,Robot Picker,10.84
ORD-1428,Quality Inspection,2025-03-02 12:00,QC Inspector B,8.79
ORD-1428,Order Packed,2025-03-02 12:56,Packer B,0.8
ORD-1428,Shipping Label Generated,2025-03-02 13:14,Logistics Coord,13.68
ORD-1428,Dispatched to Carrier,2025-03-02 14:29,Dispatch Team B,4.2
ORD-1428,In Transit,2025-03-04 7:29,FedEx,21.5
ORD-1428,Delivered,2025-03-04 16:29,FedEx,12.11
ORD-1428,Delivery Confirmed,2025-03-05 7:29,System Auto,12.77
ORD-1429,Order Placed,2025-03-07 2:00,Web Portal,1.8
ORD-1429,Order Confirmed,2025-03-07 2:30,System Auto,1.84
ORD-1429,Payment Processed,2025-03-07 4:04,Payment Gateway,4.13
ORD-1429,Inventory Checked,2025-03-07 6:28,Inventory Clerk A,7.07
ORD-1429,Order Picked,2025-03-07 9:13,Picker B,12.95
ORD-1429,Quality Inspection,2025-03-07 9:58,QC Inspector A,3.82
ORD-1429,Order Packed,2025-03-07 10:47,Packer A,8.05
ORD-1429,Shipping Label Generated,2025-03-07 10:59,Shipping System,9.5
ORD-1429,Dispatched to Carrier,2025-03-07 16:22,Dispatch Team A,4.68
ORD-1429,In Transit,2025-03-10 16:22,FedEx,45.27
ORD-1429,Delivered,2025-03-11 0:22,DHL,41.35
ORD-1429,Delivery Confirmed,2025-03-11 13:22,System Auto,1.48
ORD-1430,Order Placed,2025-01-18 7:00,Web Portal,8.24
ORD-1430,Order Confirmed,2025-01-18 7:25,Sales Agent A,8.52
ORD-1430,Payment Processed,2025-01-18 8:17,Payment Gateway,2.71
ORD-1430,Inventory Checked,2025-01-18 9:14,Warehouse System,11.91
ORD-1430,Order Picked,2025-01-18 12:15,Picker B,11.61
ORD-1430,Quality Inspection,2025-01-18 13:30,QC Inspector A,7.76
ORD-1430,Order Packed,2025-01-18 13:47,Packer B,2.46
ORD-1430,Shipping Label Generated,2025-01-18 13:53,Logistics Coord,2.76
ORD-1430,Dispatched to Carrier,2025-01-18 15:30,Dispatch Team A,12.99
ORD-1430,In Transit,2025-01-23 13:30,FedEx,30.82
ORD-1430,Delivered,2025-01-23 22:30,FedEx,16.06
ORD-1430,Delivery Confirmed,2025-01-24 10:30,System Auto,10.84
ORD-1431,Order Placed,2025-01-28 15:00,Web Portal,1.47
ORD-1431,Order Confirmed,2025-01-28 15:13,System Auto,0.51
ORD-1431,Payment Failed,2025-01-28 16:16,Payment Gateway,10.32
ORD-1431,Payment Retry,2025-01-29 5:16,Finance Team,13.39
ORD-1431,Payment Processed,2025-01-29 6:20,Finance Team,11.9
ORD-1431,Inventory Checked,2025-01-29 8:57,Inventory Clerk B,12.65
ORD-1431,Order Picked,2025-01-29 12:39,Picker C,8.09
ORD-1431,Quality Inspection,2025-01-29 13:41,QC Inspector A,7.8
ORD-1431,Order Packed,2025-01-29 14:54,Packer A,12.17
ORD-1431,Shipping Label Generated,2025-01-29 15:05,Shipping System,9.2
ORD-1431,Dispatched to Carrier,2025-01-29 18:43,Dispatch Team B,2.18
ORD-1431,In Transit,2025-02-01 10:43,FedEx,21.92
ORD-1431,Delivered,2025-02-01 22:43,DHL,19.15
ORD-1431,Delivery Confirmed,2025-02-02 11:43,System Auto,3.63
ORD-1432,Order Placed,2025-01-26 2:00,Customer Service,11.96
ORD-1432,Order Confirmed,2025-01-26 2:24,System Auto,9.91
ORD-1432,Payment Processed,2025-01-26 3:07,Finance Team,4.05
ORD-1432,Inventory Checked,2025-01-26 3:21,Warehouse System,13.6
ORD-1432,Order Picked,2025-01-26 5:45,Robot Picker,6.29
ORD-1432,Quality Inspection,2025-01-26 7:26,QC Inspector B,5.89
ORD-1432,Order Packed,2025-01-26 8:02,Packer B,2.39
ORD-1432,Shipping Label Generated,2025-01-26 8:08,Shipping System,14.24
ORD-1432,Dispatched to Carrier,2025-01-26 14:05,Dispatch Team A,4.78
ORD-1432,In Transit,2025-01-27 8:05,FedEx,25.93
ORD-1432,Delivered,2025-01-27 21:05,Local Courier,44.25
ORD-1432,Delivery Confirmed,2025-01-28 2:05,Customer Service,5.64
ORD-1433,Order Placed,2025-03-29 11:00,Web Portal,14.04
ORD-1433,Order Confirmed,2025-03-29 11:28,Sales Agent A,1.48
ORD-1433,Payment Failed,2025-03-29 12:15,Payment Gateway,5
ORD-1433,Payment Retry,2025-03-30 5:15,Payment Gateway,0.66
ORD-1433,Payment Processed,2025-03-30 5:32,Payment Gateway,11.29
ORD-1433,Inventory Checked,2025-03-30 8:05,Inventory Clerk A,1.37
ORD-1433,Order Picked,2025-03-30 12:40,Picker B,9.64
ORD-1433,Quality Inspection,2025-03-30 13:37,QC Inspector A,7
ORD-1433,Order Packed,2025-03-30 14:29,Packer C,7.17
ORD-1433,Shipping Label Generated,2025-03-30 14:53,Logistics Coord,4.63
ORD-1433,Dispatched to Carrier,2025-03-30 15:49,Dispatch Team A,13.31
ORD-1433,In Transit,2025-04-04 4:49,FedEx,24.5
ORD-1433,Delivered,2025-04-04 21:49,DHL,34.98
ORD-1433,Delivery Confirmed,2025-04-06 9:49,System Auto,14.98
ORD-1434,Order Placed,2025-01-27 4:00,Mobile App,10.08
ORD-1434,Order Confirmed,2025-01-27 4:15,Sales Agent B,10.98
ORD-1434,Payment Processed,2025-01-27 4:54,Payment Gateway,2.56
ORD-1434,Order Cancelled,2025-01-27 8:54,Customer Service,9.44
ORD-1434,Refund Initiated,2025-01-27 13:54,Finance Team,3.69
ORD-1435,Order Placed,2025-01-08 12:00,Web Portal,3.32
ORD-1435,Order Confirmed,2025-01-08 12:19,System Auto,6.56
ORD-1435,Payment Processed,2025-01-08 14:09,Payment Gateway,6.69
ORD-1435,Inventory Checked,2025-01-08 16:44,Inventory Clerk A,14.86
ORD-1435,Order Picked,2025-01-08 18:46,Picker A,14.87
ORD-1435,Quality Inspection,2025-01-08 19:16,QC Inspector A,4.35
ORD-1435,Order Packed,2025-01-08 20:27,Packer A,3.68
ORD-1435,Shipping Label Generated,2025-01-08 20:37,Logistics Coord,2.16
ORD-1435,Dispatched to Carrier,2025-01-09 1:02,Dispatch Team B,9.44
ORD-1435,In Transit,2025-01-11 12:02,FedEx,48.01
ORD-1435,Delivered,2025-01-11 21:02,Local Courier,30.14
ORD-1435,Delivery Confirmed,2025-01-13 21:02,Customer Service,9.66
ORD-1436,Order Placed,2025-02-25 17:00,Customer Service,10.39
ORD-1436,Order Confirmed,2025-02-25 17:23,Sales Agent B,8.04
ORD-1436,Payment Processed,2025-02-25 18:03,Payment Gateway,3.78
ORD-1436,Inventory Checked,2025-02-25 18:18,Inventory Clerk A,7.51
ORD-1436,Order Picked,2025-02-25 21:21,Picker C,7.73
ORD-1436,Quality Inspection,2025-02-25 23:03,QC Inspector B,1.24
ORD-1436,Order Packed,2025-02-26 0:28,Packer B,12.12
ORD-1436,Shipping Label Generated,2025-02-26 0:41,Shipping System,12.45
ORD-1436,Dispatched to Carrier,2025-02-26 5:55,Dispatch Team A,12.75
ORD-1436,In Transit,2025-02-27 21:55,DHL,25.9
ORD-1436,Delivered,2025-02-28 2:55,DHL,36.38
ORD-1436,Delivery Confirmed,2025-03-01 11:55,Customer Service,6.48
ORD-1437,Order Placed,2025-03-10 5:00,Mobile App,4.84
ORD-1437,Order Confirmed,2025-03-10 5:08,System Auto,9.53
ORD-1437,Payment Processed,2025-03-10 6:37,Payment Gateway,11.74
ORD-1437,Inventory Checked,2025-03-10 7:01,Inventory Clerk A,6.39
